Sample	CSM5FZ4A	CSM5FZ4E	CSM5FZ4G	CSM5FZ4K	CSM5MCTZ	CSM5MCU8	CSM5MCUA	CSM5MCUC	CSM5MCUE	CSM5MCUG	CSM5MCUK	CSM5MCUQ	CSM5MCUS	CSM5MCUW	CSM5MCUY	CSM5MCWM	CSM5MCXB	CSM5MCYI	CSM5MCYM	CSM5MCYO	CSM5MCYQ	CSM5MCYU	CSM67U9H	CSM67U9P	CSM67U9R	CSM67U9T	CSM67UEP	CSM67UET	CSM67UEW	CSM67UF1	CSM6J2H9	CSM79HGD	CSM79HGF	CSM79HGH	CSM79HGJ	CSM79HGL	CSM79HGN	CSM79HGR	CSM79HGV	CSM79HM5	CSM79HM9	CSM79HNG	CSM79HPM	CSM79HPQ	CSM79HQR	CSM79HQT	CSM7CZ2F	CSM7KOMR	CSM7KOMV	CSM7KONS	CSM7KONW	CSM7KONY	CSM7KOQ5	CSM7KOU7	CSM7KOUJ	ESM5GEYU	ESM5GEZ1	ESM5GEZ3	ESM5GEZ4	ESM5GEZ6	ESM5GEZA	ESM5ME9H	ESM5MEA7	ESM5MEA9	ESM5MEAB	ESM5MEBP	ESM5MEC7	ESM5MEEJ	HSM5MD43	HSM5MD44	HSM5MD47	HSM5MD57	HSM5MD59	HSM5MD5B	HSM5MD5D	HSM5MD5F	HSM5MD5Z	HSM5MD6E	HSM5MD6I	HSM5MD6K	HSM5MD6O	HSM5MD6S	HSM5MD6U	HSM5MD82	HSM5MD87	HSM5MD8A	HSM5MD8B	HSM5MD8D	HSM5MD8H	HSM5MD8L	HSM5MD8N	HSM5MD8P	HSM67VDR	HSM67VDT	HSM67VDX	HSM67VFX	HSM67VG2	HSM67VG6	HSM67VGA	HSM67VGE	HSM67VGI	HSM6XRQC	HSM6XRSX	HSM6XRSZ	HSM6XRT2	HSM6XRT4	HSM6XRT6	HSM6XRTA	HSM6XRTC	HSM6XRTE	HSM6XRTG	HSM7CYYR	HSM7CYYV	HSM7CYYZ	HSM7CZ1T	HSM7CZ2J	HSM7CZ2L	HSM7CZ2X	HSM7J4JT	HSM7J4JV	HSMA33J1	HSMA33P2	MSM5LLFK	MSM5LLFM	MSM5LLFO	MSM5LLFU	MSM5LLHV	MSM6J2JF	MSM6J2JH	MSM6J2M3	MSM6J2N6	MSM6J2PQ	MSM79H52	MSM79H8J	MSM79H94	MSM79H9U	MSM79HCN	MSM79HD6	MSM79HD8	MSM79HF1	MSM9VZFJ	MSM9VZJF	MSM9VZMQ	MSM9VZN4	MSM9VZNV	PSM6XBSE	PSM6XBSG	PSM6XBTZ	PSM7J19X	PSM7J1C2
C3004__NODE_83_length_109672_cov_60.853910__41215__arylpolyene__ANTISMASH__64607_105822	0	0	0	0	0	11.9524297916056	1.66473477693421	3.48865343392147	22.9092859476228	0	0	0	0	0	0	0	0	0	0	0	0	22.91321788761	2.2429241178761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82747455937127	0.389612313865543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44570241003684	0.798949905781433	0	0.286049471566233	7.72170672821092	0	0	2.8971652548433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92921520583789	22.9912966331467	0	0	0	0	0	0	0	0	6.99640966628546	0	0	0	0	0	0	0	0	0	0	0	0	0
C3004__NODE_716_length_32086_cov_56.184259__32086__nrps__ANTISMASH__0_32086	2.35380158883753	0	0	0	0.918437955821433	15.9790226902312	4.09972345491895	7.54869966580217	4.56663712211589	0.595640417777704	0.571325762026038	0	0	0	0	0	4.24185861362457	0.996263183855151	1.70974707104899	1.45545008077404	2.70902319953162	0	0	0	0	0	2.15651843964273	0	3.5601272720229	3.8301337967164	0	0	0	0	0	0	0	0	0	0	0.663858761231788	0	0	0	0	1.62729326821835	0	0.991963649589254	0.638699089072065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78491016262857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51821860407254	0	1.22235919852368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3004__NODE_688_length_33192_cov_12.147811__33192__nrps__ANTISMASH__0_33192	21.8015864035359	0	0	0	0	241.122749148047	16.0227550588375	340.357728916476	461.534697184563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3004__NODE_325_length_55475_cov_8.770047__35820__nrps__ANTISMASH__19655_55475	0	0.334500727479114	0.268751181781831	0	0	3.45920532267209	0.817901473693197	0.529692383131738	0.452940927707391	0	0	1.00427943363596	0	1.14958852840076	0.53452927185849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61433426749037	0.537722318854142	0	0.706074464355447	2.18096353449374	0	0	0.366273491991771	0.64056343791053	0	0	0	0.31578332785743	0	0.392453544519779	0.311459054457351	0	0	0	0	0	0	0	0	1.60543173400198	0	0	0	2.67512103471752	0	0	1.89259814578125	0	1.08493701331925	0.515332276177318	3.3662261009502	0	0.780128484569048	0.711526940331885	0	0	0	0	0	1.98848455193672	0.845386851202413	0	0	0	0	0.718484280312988	0	0	0	0	0.918230672168225	0	0	0	0	0	0	0.416383278321887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3004__NODE_174_length_80204_cov_9.614056__42733__nrps__ANTISMASH__37471_80204	0	0	0	0	0	4.59039120542929	0.40532851421337	0.411340731260902	0.74157336068389	0	0	0	0	1.28506021271493	0.315242257744302	0	0	0	0	0	0	0	0	0	0	0.452026026773809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627287783521711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04166370098936	0	0	0	0
C3004__NODE_1417_length_16825_cov_24.201849__16825__arylpolyene__ANTISMASH__0_16825	66.0028481608071	0	0	0	0	96.8756079884911	46.767067003856	452.291340527199	601.724951050244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.1159337999127	0	0	0	0	0	0	0	0	0	0	0	0	22.0163526968429	0	0	0	45.3073351394798	0	0	27.2806629805941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3004__NODE_1315_length_18028_cov_20.725421__18028__nrps__ANTISMASH__0_18028	0	0	0	0	0.958009770734607	1512.74197941211	1.14703528948088	1.6101285949181	1.35256022011019	0	0	0.703584612787058	0	3.74057580593175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3003__NODE_76_length_95735_cov_25.874488__47508__arylpolyene__ANTISMASH__0_47508	0	4.37190459567209	4.71010078607549	2.30587257475641	0	0	0	0	0	0	0	0	0	0	0	4.94370346255794	0	0	0	0.888067056349425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.71868686731507	0	0	2.01256310554106	0.859202425386794	0	1.04261985434022	10.5306389570125	1.20973298725116	0	1.19949059961952	0	0	0	0	7.61855000512207	1.38158576587667	4.09640582798668	0	0	0	0	0	0	1.17379126021691	2.44078530883735	3.46229796628051	2.13891363652609	10.599952821209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.664970842718191	0	0	0	0	0	0	0	0	0	0.412798859479625	0	0	0	0	0	0	0	0	0	0	0
C3003__NODE_403_length_40637_cov_11.867306__17254__bacteriocin__ANTISMASH__23383_40637	1.44621788032393	1.5682589080884	2.9858226191108	0.754655088260981	0	14.6250600714835	5.07452807945884	2.30044392292025	13.5512917102285	0	0	1.52753869937924	1.01891897315934	2.61732542155048	1.13146323891305	0.786239222522632	0	0	0	0.408542476706224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64633001193219	0.660626888743718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549097732868065	0	0	0	0	0	0	0	0	0	1.25324215686889	1.71726294884562	0	0.476360254031503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27653874482769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.665055176526244	0	0	0	1.31307622637901	0	0	0	0	0	0	0	0	0	1.15575734592289	0.442274561446582	0	7.39822074696023	0	4.66881424946785	0	0	0	0	0	0	1.68815927282549	0	0	0	0	0	0	0	0	0
C3003__NODE_3_length_251615_cov_18.016362__21719__terpene__ANTISMASH__51920_73639	0	5.26087925324297	1.75746427261062	1.67560995802996	0	0	0	0	0	0	0	1.43490588958814	2.52731966787925	2.38848436907053	3.12261159610005	1.51469402528468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.50202577552325	4.29946508497425	13.8752662077421	0	0	0	0	0	0	12.7155535305301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51933823198569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.60508155283879	0	0	0	0.991858152255638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3002__NODE_48_length_113070_cov_130.184__30150__lantipeptide__ANTISMASH__7675_37825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60512389796938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18703286575789	1.49585863056062	0	0	0	0	0	0	0	0	0	0	64.4496517052217	7.76753486950095	0	0	0	0	0	0	4.49162532696644	4.48805983813164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3002__NODE_335_length_41694_cov_806.476__24076__arylpolyene__ANTISMASH__17618_41694	0	0	0	0	1.61582074807573	0	0	0	0	6.92239243553423	2.90913724156085	0	0	0	0	0	0	0	0	14.0879259026488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.64627121130621	0	0	33.4367032670628	16.5157098224671	0	0	0	0	0	0	14.9135777816721	16.2915819787746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17201300907511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.548098212515	0	0	0	0	0	132.989817965046	0	0	0	0	0	0	0	0	0	323.720415130251	0	0	0	0	0	0	0	0	0	33.8361134531353	0	0	0	135.584922291343	0	0	0	0	0	0	16.7559418169866	35.3881322557179	0	0	0	0	0	2.2829095520462	32.901950319244	0	0	0	0	0	0	0	0	0	6.62170998274785	5.86900593013194	0	11.4748970895549	0	0	4.44455781568647	0	0	0	0	0
C3002__NODE_1385_length_10045_cov_6.14925__10045__nrps__ANTISMASH__0_10045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461267961337061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8078828156771	0
C3001__NODE_62_length_127340_cov_61.4927__20900__terpene__ANTISMASH__84566_105466	0	0	0	0	0	12.1473069046319	1.62403133790636	3.29948103392557	22.8451571885184	0	0	0	0	0	0	0	0	0	0	0	0	25.1161421149732	2.33385756113086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51447173215046	0.428243494817574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60111448845081	0.911093199991974	0	0.372942536429176	9.35919514711576	0	0	3.49113205415241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43341026470728	26.5428105031873	0	0	0	0	0	0	0	0	7.64543668771488	0	0	0	0	0	0	0	0	0	0	0	0	0
C3001__NODE_588_length_30405_cov_19.6306__29664__terpene__ANTISMASH__741_30405	0	0	0	0	0	9.51506845354554	121.663157065377	2.70182793559465	18.4391388888317	0	0	0	0	0	0	0	0	0	0	0	0	20.5340383108978	2.13627054850024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53291432917054	0.466782080470635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3885291437786	0.748312947115354	0	0	7.0757105544521	0	0	2.95164481924698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96288266652789	20.9067312458672	0	0	0	0	0	0	0	0	6.37264147921854	0	0	0	0	0	0	0	0	0	0	0	0	0
C3001__NODE_51_length_144308_cov_91.9148__42430__other__ANTISMASH__63954_106384	0	0	0	0	0.467499414767994	0	0	0	0	1.20766410849429	0.842176960604575	0	0	0	0	0	1.7314146422162	1.34246690083468	2.83858179372927	1.28752503350085	2.99676920556002	0	0	0	0	0	1.85536464277651	0	1.74967265991603	2.33142262043773	0.607753532648355	0	0	0	0	0	0	0.70466788611747	0.573267185712042	0	0.470021785604529	10.4528141014671	0	0	0	1.2698662299072	0	0.894218021890635	2.88338881832217	0	0.777461966455364	0	0	0	0	14.6925872574689	24.0609631235096	11.1973674959049	0	0	0	4.52438885236499	0	0	0	2.90155880756982	1.78843982140469	0	1.677739947497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29185777355366	1.13282422193807	0	0	0	0	0	0	0	0	0.803500039545456	0	39.5391441440572	5.61892145062376	0	0	0	81.4395668705853	0	0	2.46258594131107	2.90435780479749	0	0	0	0	0	0.464870141252233	0	0	1.95340297803226	0	0	0	0	0	0	0	0	0	0	3.52420184069587	0	1.48552385544233	0.525640425083124	0	0	0	0	0	1.34546930615216	0	0	0	0	0	0	0	0	0	0	6.43773888956768	0	0	0	0
C3001__NODE_3246_length_7841_cov_27.1989__7841__microcin__ANTISMASH__0_7841	0	8.00232901221359	0	0	0	3.76895023084138	0	1.62988220801862	0	0	0	10.1237552977986	0	0	0	0	0	0	0	0	0	0	0	2.70796205867998	3.38345688286828	0	0	0	0	0	0	8.03131043013924	13.7728466407845	7.82730287387725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.81508266185936	0	0	27.5446167893716	21.301022113908	0	0	0	0	0	0	0	0	0	6.22828923597517	0	0	0	0	0	0	0	0	4.60696560010363	0	0	0	0	0	0	0	16.0750938968471	0	0	0	11.2914748710016	12.0726117579718	0	11.510469696706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59461607136696	0	0	0	15.6415627984736	4.25437940206922	11.7324732463796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47192928360957	0
C3001__NODE_226_length_62364_cov_25.9983__11788__microcin__ANTISMASH__50576_62364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98591043372919	3.8079883511787	1.64464878795436	4.14628994290249	0	0	0	0	0	2.08948359910938	0	0	0	1.65168588340198	0	0	0	0	0	0	0	0	0	0	3.91556047584168	0	0	0	0	2.43247269185834	0	3.83887769478569	1.87661466616962	0	0	0	4.03677789622614	0	0	8.84403475051655	10.1072743471956	2.48643804159142	4.05423543891618	2.48679588588159	1.68441019140706	2.70865429397947	0	0	0	2.62051859138888	1.01546385153034	5.82430922336795	0	0	0	5.43054125474258	4.2228182832725	4.88533150635728	3.36379235514193	9.17036803873373	0	0	0	0	1.73046145197725	1.91918193911351	4.5321387965584	17.630268658319	4.78937133524382	1.50292973670956	13.8933597234352	3.36012450472006	0	2.38182548391555	5.37713198613724	9.20788280039257	0	1.28437113470016	0	0	0	0	6.43560350892811	90.7597916311646	9.2503670298961	0	10.3135628716837	1.53037729869042	2.94788772732469	1.52920402895423	2.05650868989149	31.6208299334969	20.6193056265978	16.2939147904369	1.31522693753334	3.55329361950763	9.14388479215498	38.5216191741314	0	0	0	0	0	0	0	3.04470788762505	0	0	0	1.40181035056727	5.08955393069377	1.3034525856498	0	1.58630813824275	0	0	0	0	1.49682137918534	0	4.86346051000298	0	1.70987488217266	0	0	0	0	0	0	0	0	0	0	0
C3001__NODE_184_length_72779_cov_106.715__42569__lantipeptide__ANTISMASH__30210_72779	0	0	0	0	0.508151476047541	0	0	0	0	0.948478335056428	0.650010026797513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632197543415671	0.554743120515737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3001__NODE_175_length_75385_cov_116.783__11053__bacteriocin__ANTISMASH__27992_39045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92356810537231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2091__NODE_931_length_11151_cov_4.753965__11151__bacteriocin__ANTISMASH__0_11151	0	0	0	0	1.2293516381062	0	0	0	0	5.10217156786141	4.58480494355243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3571138474792	0	0	0	0	0	0	0	0	0	0	7.38343051551898	6.09175990959355	19.0757752687928	0	0	0	15.4421902365424	0	0	0	5.81111735943241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0786392874183	7.48499341813611	3.45303369326015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7007538748813	0	0	0	0	1.10610111235761	0	0	1.14363878005001	0	0	0	3.48142160385822	0	0	0	1.72571523101571	0	0	0	4.43567066555212	1.76794034270191	0	2.72898794538733	0	0	0	0	0
C2091__NODE_40_length_48506_cov_8.947493__22399__nrps__ANTISMASH__26107_48506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31267173511356	0	0	0	0	0	0	0	0	0	0	0	0.403113413100861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26285877619112	0	0	0	0	0	0	0	1.05662473162519	0	0	0	0	0	0	0.48042355796773	0	0	0	0	0	8.461299210108	0	0	0	0	0	0	0	0
C2091__NODE_2404_length_5828_cov_6.612506__5828__arylpolyene__ANTISMASH__0_5828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.07333392732604	0	0	0	0	0	0	0	0
C2091__NODE_2375_length_5875_cov_5.712543__5875__arylpolyene__ANTISMASH__0_5875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3851.71579857915	0	0	0	0	0	0	0	0
C2091__NODE_213_length_25719_cov_11.030860__25719__nrps__ANTISMASH__0_25719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3444718054448	0	0	0	0	0	0	0	0	0	0	0	605.20594242087	0	0	0	0	0	0	0	0
C2086__NODE_94_length_46572_cov_7.95589__13897__siderophore__ANTISMASH__0_13897	0	0	0	0	0	0	0	0	0	0	0	1.87596156345854	26.7290576988121	24.918504808304	595.934612175624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4584990685019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.8516088423612	0	0	0	0	0	17.1694259233579	0	0	46.6231510916575	0	0	0	0	0	0	0	0	0	0	35.6869779029389	0	0	0	0	0	0	0	0	0	0	17.1806487355552	0	0	0	0	0	0	0	0	0	0	28.4674340580308	0	0	19.1862481881157	0	0	0	0	0	0	0	1185.60517949223
C2086__NODE_47_length_65792_cov_66.6491__16770__microcin__ANTISMASH__49022_65792	0	0	0	0	0	0	0	0	12.7165668524758	0	0	0	0	0	0	0	21.351980155681	14.1845794235938	11.4957271735311	13.1230574459191	20.4568682866137	0	0	0	0	5.25256162338633	0	0	0	17.9902696623466	0	0	0	0	0	0	0	0	0	0	13.5419416643563	0	0	0	0	22.5778181392926	0	21.0913587379591	15.377381687495	0	0	0	13.1410315747864	0	0	21.4006653810688	27.673674881308	19.2704682668641	12.8619245229978	19.2804017096472	13.2077316833963	10.5386541400152	0	0	0	25.8074259417202	6.98119689315635	15.323385950052	4.4451598114726	0	0	13.6436606217106	20.5843158570577	13.6687746679751	8.48471892514183	18.3868242075302	0	0	0	6.84630885869991	8.47103938061633	9.8225653895704	9.23965281973076	27.1078058505689	16.8866736840582	20.8027249357935	18.6623825604714	12.2047444134368	16.0480408430621	9.77221467774958	13.4398686506651	30.1166919280735	0	3.9419190159927	0	0	0	0	10.3653409050914	100.20498753195	13.8850886642971	0	16.0284017059873	8.56664899580818	9.61072468012063	9.54746256904943	11.8201123530113	45.2509079320549	31.8816587140897	22.7789850457222	5.35038872428852	11.446838805394	25.7907650223429	52.4345858791419	0	0	0	0	7.15123342240918	0	0	8.37586944208138	0	0	0	18.1476088685558	27.3174765685948	6.73306282511823	0	14.2168964969273	0	0	0	10.4802865761097	3.29102264730631	0	13.5274070430754	0	10.3002567588517	0	0	0	0	0	0	0	0	7.84683077065879	0	0
