Sample	CSM5FZ3N	CSM5FZ3R	CSM5FZ3T	CSM5FZ3V	CSM5FZ3X	CSM5FZ3Z	CSM5FZ42	CSM5FZ44	CSM5FZ46	CSM5FZ4C	CSM5LLGB	CSM5MCU4	CSM5MCV1	CSM5MCV5	CSM5MCVB	CSM5MCVD	CSM5MCVF	CSM5MCVJ	CSM5MCVV	CSM5MCVZ	CSM5MCW4	CSM5MCWA	CSM5MCWI	CSM5MCWK	CSM5MCXF	CSM5MCXX	CSM5MCXZ	CSM5YRY7	CSM67U9V	CSM67U9X	CSM67UAI	CSM67UB5	CSM67UB7	CSM67UB9	CSM67UCU	CSM6J2H9	CSM79HG7	CSM79HGR	CSM79HGV	CSM79HH2	CSM79HHW	CSM79HJ2	CSM79HJ4	CSM79HJ6	CSM79HJ8	CSM79HJC	CSM79HJI	CSM79HNY	CSM7CZ2F	CSM7KOKH	CSM7KOKL	CSM7KOKP	CSM7KOQP	CSM7KOQZ	CSM7KOR4	CSM7KOR8	ESM5GEYU	ESM5GEYW	ESM5GEYX	ESM5GEYY	ESM5GEZ1	ESM5GEZ3	ESM5ME9D	ESM5ME9G	ESM5ME9H	ESM5MEB9	ESM5MEBA	ESM5MEBP	ESM5MEDP	ESM5MEDZ	ESM5MEE2	ESM5MEE6	ESM718U9	ESM7F5AE	HSM5FZBP	HSM5FZBQ	HSM5FZBR	HSM5FZC2	HSM5MD3L	HSM5MD49	HSM5MD4A	HSM5MD4B	HSM5MD4P	HSM5MD4U	HSM5MD4W	HSM5MD57	HSM5MD59	HSM5MD5B	HSM5MD5D	HSM5MD5F	HSM5MD5H	HSM5MD5K	HSM5MD5X	HSM5MD5Z	HSM5MD6E	HSM5MD6I	HSM5MD6K	HSM5MD6O	HSM5MD6S	HSM5MD6U	HSM5MD7W	HSM5MD7Z	HSM5MD82	HSM5MD8A	HSM5MD8B	HSM5MD8D	HSM5MD8F	HSM5MD8H	HSM5MD8J	HSM5MD8L	HSM5MD8N	HSM5MD8P	HSM5MEE5	HSM67VCX	HSM67VDR	HSM67VDT	HSM67VDX	HSM67VFX	HSM67VG2	HSM67VG6	HSM67VGA	HSM67VGE	HSM67VGI	HSM67VIJ	HSM6XRQB	HSM6XRQC	HSM6XRSX	HSM6XRSZ	HSM6XRT2	HSM6XRT4	HSM6XRT6	HSM6XRTA	HSM6XRTC	HSM6XRTE	HSM6XRTG	HSM7CYWS	HSM7CYYR	HSM7CYYV	HSM7CYYZ	HSM7CZ2J	HSM7CZ2L	HSM7CZ2V	HSM7J4JW	HSM7J4Q3	HSMA33J1	HSMA33NG	MSM5FZ9N	MSM5FZ9Q	MSM5FZ9V	MSM5FZ9X	MSM5FZA2	MSM5LLD6	MSM5LLE3	MSM5LLE9	MSM5LLF2	MSM5LLFG	MSM5LLGD	MSM5LLGF	MSM5LLGH	MSM5LLGJ	MSM5LLGN	MSM5LLGR	MSM5LLH2	MSM5LLH4	MSM5LLH8	MSM5LLHA	MSM5LLHE	MSM5LLHG	MSM5LLHI	MSM5LLHO	MSM5LLHQ	MSM5LLHR	MSM5LLHX	MSM5LLI2	MSM5LLI4	MSM5LLI6	MSM5LLI8	MSM5LLIC	MSM5LLIE	MSM5LLIG	MSM5LLII	MSM5LLIK	MSM5LLIM	MSM5LLIS	MSM5ZOJY	MSM633FF	MSM6J2JF	MSM6J2JH	MSM6J2M3	MSM6J2PQ	MSM6J2RG	MSM79H52	MSM79H8J	MSM79H94	MSM79HBX	MSM79HCN	MSM9VZFJ	MSM9VZJJ	MSM9VZLX	MSM9VZM4	MSM9VZMQ	PSM6XBQM	PSM6XBRK	PSM6XBRM	PSM6XBS2	PSM6XBS4	PSM6XBS6	PSM6XBSC	PSM6XBTF	PSM6XBTH	PSM6XBTJ	PSM6XBTN	PSM6XBTZ	PSM6XBVY	PSM7J13U	PSM7J13Y	PSM7J143	PSM7J149	PSM7J19X	PSM7J1B3	PSM7J1BN	PSM7J1CK	PSM7J1CS	PSMA2651
V1.CD35.1__NODE_3185_length_6846_cov_4.30231__6846__siderophore__ANTISMASH__0_6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.64409847573904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58547664818603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54469253307994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3035222890464	0	0	0	0	0	0	0	2.32862843174423	0	0	6.35855328301983	0	0	0	0	0	0	0	0	0	0	3.92745278556873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24952557159557	0	0	0	0	0	9.00270463022913	0	0	0	1.97735011493676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90407048427189	0	0	0	0	0	0	0	0	0	0	7.6230139121443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6620814518478	0	0	0
V1.CD35.1__NODE_26_length_121253_cov_16.4398__25354__nrps__ANTISMASH__0_25354	1.34925206211608	0.78110422528268	1.8708715946249	0	0	1.92662276800726	3.34007092078441	0.999065319166043	0.663214614831038	0	0	0	0	0	0	0	0	1.03716560694262	2.47354806603661	0	0	0	0.920506178388305	0	0	0	0	0.878947755100102	0	0	15.9229012025856	0	0	0	0	0	0	0	0	0.43331994149551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53019063136381	1.26698855083186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746435964992235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5174145075919	0	2.13281562502062	2.70459767271935	0	2.26631192631091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833017186339187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9034336814421	0	0	0	0	0
V1.CD35.1__NODE_2205_length_9798_cov_43.8637__9798__resorcinol__ANTISMASH__0_9798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87040582516172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.445368250082143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD35.0__NODE_42_length_172857_cov_28.5797__20423__hserlactone__ANTISMASH__94352_114775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67654156481414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD35.0__NODE_35_length_186011_cov_19.9468__24535__bacteriocin__ANTISMASH__161476_186011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.3376326293632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92911940878559	0	0	0	0	0	0	0	0	0	1.44570403389352	0	0	0	0.819805144723581	0.660996717018767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.98564994363109	0	0	0	0	0
V1.CD35.0__NODE_191_length_77163_cov_207.909__48007__arylpolyene__ANTISMASH__29156_77163	67.5835375391921	80.3182540381049	84.1940194299752	41.9861180459779	91.0018805791489	59.8140732080119	89.1264892485749	78.3649880638845	80.2710885276202	20.4963398859761	77.1578977667748	54.5365030244301	37.5353166313878	52.5897301888793	63.7161198005038	96.4497011594258	42.4928113318555	75.9883283562803	45.1981956614517	67.0759451433681	47.3864876344711	8.14117435025609	57.0832006854913	49.5078426867991	54.1576670965409	39.970084820565	8.48889041083156	44.5520558897656	21.4704944638496	87.2276152275978	0	35.6612657161215	41.9494350653543	61.3107385707672	26.9979280914332	38.063139710278	29.3316850178163	15.1769005749855	18.0476660406787	10.9077588583514	75.8816814296822	77.6987001120911	64.5434086723244	16.2163303513276	38.965346570187	74.1391906905962	10.3126742045664	46.0622294215475	24.5710624884999	61.7454580208044	45.0948624600196	58.0088355919	0	51.2135296086778	48.8562557897077	41.247752205828	58.9962707165016	7.60037740538432	9.3270398021633	25.8614414803429	41.0114721010845	40.7175445497097	77.0642276948882	54.6292671183542	90.9838054217344	34.5958312901841	70.7315223288696	31.8640704071744	13.0184152492801	47.9713761926444	82.6809077457177	67.4636596878499	4.68810390320902	16.0642191243487	11.3424109669055	18.4929365408964	36.0016493885551	40.6220953440538	20.7139940994936	0	0	0	71.5365597400326	0	0	37.0653254858948	23.0207704798961	14.8494039395456	19.6544954063188	9.20996786366359	12.5213338533616	5.31988566639016	40.7053836325979	39.1368067205044	0	0	0	17.0675215845384	16.3559143365535	20.7621499129345	12.1120257753417	60.8522528746806	19.7576447893152	25.4702247478891	6.33982854078659	4.80250055944332	38.7940212582538	0	7.0304993017227	3.63829915030192	17.5509273446576	16.0042755578931	105.555339370887	0	48.9657780792373	34.7177545877019	12.9422654415209	24.254377160872	8.62867569816097	16.5384074499155	26.8256480572286	14.1514698257802	11.4910995894292	8.27038033567809	7.18949557688306	10.1679280363552	28.6252947413003	40.4323673444079	33.3900597309732	29.9065650383161	12.4222771915855	18.9579249730579	4.9791732678244	11.1649515107001	5.69225407391309	47.8357877167205	15.5922205332385	4.73894148175969	24.1607146997368	23.9178392571052	15.8922550578761	52.3752694538153	13.2960959424298	21.3905002217149	39.5957517703758	49.0588086500239	0.90780803020335	2.40533295591499	0	0	0	8.14433020246456	0.497935041635217	0	5.03276991467493	18.4857760469654	34.0776953468922	32.9095638786888	74.8399306863962	49.7849073955578	30.1451812606359	15.16910605367	0.827020735899336	6.74495532140937	5.29459805520963	7.47877069021431	0	33.6919959941456	26.5634815302659	24.9390821586601	0	55.2091267668312	0.527782386313972	0	0	0	0	12.8328567804992	35.8742819755418	55.6299880365121	62.9009147583468	68.0456809091427	64.5447659558164	3.78635925934313	0	0	28.1857657429839	2.40377338091984	9.55598221783143	3.66931909995863	15.546061835716	3.74830262460619	7.42640175096474	39.6858572126916	13.9880412768623	39.2603771911428	49.220975096718	45.6512963993926	42.0800836958298	0	19.8129587133272	36.8325027560018	35.6300658762598	29.0398593842133	40.9695006100783	31.6815679908886	45.0159662708493	28.311388647017	53.7247019194096	32.8653344929622	0	16.7430527143086	23.2410765964361	20.651294240675	16.4263189727365	8.24814449659539	20.7125223262266	50.3777419436033	0	12.7377675880946	0	41.6162062214194	12.4549654943913	15.9210515103086
V1.CD35.0__NODE_1628_length_7748_cov_5.81542__7748__lantipeptide__ANTISMASH__0_7748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97795331964262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD35.0__NODE_14_length_250241_cov_112.384__41140__resorcinol__ANTISMASH__206545_247685	0	0	0	1.15179934030399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.766927383735922	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9365262953987	1.96789267186049	0	0.469026985870112	2.01566185240261	0	0	0	0	0	1.03790891637558	0.92712305611683	0	0	0	4.75371291241923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07769147346318	0	0	0	0	5.350333756321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.887210678036081	0	0	0	0	13.2907665711745	1.10231486320538	2.43797757029062	0	0	0.787168776274415	0	2.82482157740396	2.1761848835451	0	0	0	1.87289736012513	17.251891401967	0	0	0	24.3746865773963	71.7781417622578	0	0	0	0	11.6612890038991	0.368569376150554	0	0	0	0	0	0	0	0	0	3.5152879132217	4.76789670781247	6.71263985171888	3.90035388671002	1.56424446645261	3.74670644741179	0	1.05574299205804	0	0	10.4457119724503	50.0364109647331	0	0	0	0	0.667300881463574	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30869953684634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9430705419107	0	0	1.42324417754163	0	0	0.26340714628072	0	0	0	0	6.91157902916132	2.74400176242736	50.4752185883439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0883724850618	0	0	0	0
V1.CD34.0__NODE_4414_length_8732_cov_1.80108__8732__nrps__ANTISMASH__0_8732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.493593438299754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD34.0__NODE_305_length_57288_cov_8.19183__18024__terpene__ANTISMASH__0_18024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01987530640392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD34.0__NODE_2130_length_16151_cov_3.9439__16151__nrps__ANTISMASH__0_16151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373646556726749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.489597231448792
V1.CD34.0__NODE_116_length_88006_cov_11.3962__44178__nrps__ANTISMASH__0_44178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.860169864961606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584107055302443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD31.0__NODE_324_length_45336_cov_5.271__35893__other__ANTISMASH__9443_45336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561220582307647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.670846100822872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD30.0__NODE_6593_length_5371_cov_1.32731__5371__nrps__ANTISMASH__0_5371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24985472848763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD30.0__NODE_2651_length_10126_cov_1.26442__8030__bacteriocin__ANTISMASH__2096_10126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41508192049127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41666259473942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.738474932444304	0	0	0	21.5630272628264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD29.0__NODE_876_length_27681_cov_4.20416__27681__other__ANTISMASH__0_27681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74843567509386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD29.0__NODE_617_length_34395_cov_1.90839__31809__arylpolyene__ANTISMASH__2586_34395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8347856743262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD29.0__NODE_396_length_45877_cov_2.9708__42511__resorcinol__ANTISMASH__3366_45877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89930492539024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.2422049040334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48574717431763	0	0	0	0	0	0	0	4.2797345134383	0	0	0	0	0	0	0	0	0	0	0	10.715589341639	0	0	0	0	14.4081732100254	4.49711186546767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05866583879673	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26589708409872	0	3.70215337884002	2.52370917786304	0	7.18042602018572	3.03942629617577	2.178336845745	0	4.3124274143438	0	0	0	0	0	0	0	0	0	3.63416318201357	0	0
V1.CD29.0__NODE_3645_length_9432_cov_2.886__9432__other__ANTISMASH__0_9432	0	0	0	0	0	0	0	0	0	0	0.367672799472633	0	0	4.54917557624253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494098574574825	0	0.670485578001144	0	0.519848938182286	0	0	0	0.786920641249177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.605654351412627	2.52430453415883	0	0	0	0	0	0	0.687781841111823	0	0.415991617879044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22911470522795	1.16858702316752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.CD29.0__NODE_2360_length_13418_cov_1.62261__13418__lantipeptide__ANTISMASH__0_13418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.703576537035035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424542253632605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593014958750158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958835832831944	0	0	0	0	1.92915443398947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
