sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample
A2026YABXX:4:63:20979:86471#ACTTGAA/1	74	74	1	smNRPS-CB	5945	25	98	100	6.53e-29	V1.CD21.0
A2026YABXX:4:42:3267:29852#ACTTGAA/1	77	77	1	smNRPS-CB	5945	1571	1647	98.701	6.53e-29	V1.CD21.0
A2026YABXX:4:6:21171:186873#ACTTGAA/1	78	78	1	smNRPS-CB	5945	1519	1596	98.718	1.81e-29	V1.CD21.0
A2026YABXX:4:25:10653:120744#ACTTGAA/2	81	1	81	smNRPS-CB	5945	5354	5434	97.531	1.81e-29	V1.CD21.0
A2026YABXX:4:41:8032:32946#ACTTGAA/1	75	1	75	smNRPS-CB	5945	2334	2408	100	1.81e-29	V1.CD21.0
A2026YABXX:4:42:2908:133299#ACTTGAA/2	75	1	75	smNRPS-CB	5945	33	107	100	1.81e-29	V1.CD21.0
A2026YABXX:4:1:8757:35405#ACTTGAA/1	79	79	1	smNRPS-CB	5945	2668	2746	98.734	5.05e-30	V1.CD21.0
A2026YABXX:4:1:18771:137727#ACTTGAA/1	86	1	82	smNRPS-CB	5945	3234	3315	97.561	5.05e-30	V1.CD21.0
A2026YABXX:4:27:19219:43700#ACTTGAA/1	79	79	1	smNRPS-CB	5945	1580	1658	98.734	5.05e-30	V1.CD21.0
A2026YABXX:4:44:15657:168962#ACTTGAA/1	76	1	76	smNRPS-CB	5945	865	940	100	5.05e-30	V1.CD21.0
A2026YABXX:4:48:6634:188045#ACTTGAA/1	79	79	1	smNRPS-CB	5945	1503	1581	98.734	5.05e-30	V1.CD21.0
B201LRABXX:4:4:2384:133348#ACTTGAA/1	86	86	1	smNRPS-CB	5945	2689	2774	96.512	1.4e-30	V1.CD21.0
B201LRABXX:4:4:6931:183445#ACTTGAA/2	81	1	77	smNRPS-CB	5945	2329	2405	100	1.4e-30	V1.CD21.0
B201LRABXX:4:45:10594:147193#ACTTGAA/2	86	1	86	smNRPS-CB	5945	5322	5407	96.512	1.4e-30	V1.CD21.0
A2026YABXX:4:1:15706:58294#ACTTGAA/1	80	1	80	smNRPS-CB	5945	878	957	98.75	1.4e-30	V1.CD21.0
A2026YABXX:4:1:8423:59550#ACTTGAA/2	80	1	80	smNRPS-CB	5945	352	431	98.75	1.4e-30	V1.CD21.0
A2026YABXX:4:7:7399:190405#ACTTGAA/1	80	80	1	smNRPS-CB	5945	3036	3115	98.75	1.4e-30	V1.CD21.0
A2026YABXX:4:8:10730:78551#ACTTGAA/2	86	1	86	smNRPS-CB	5945	3564	3649	96.512	1.4e-30	V1.CD21.0
A2026YABXX:4:8:5498:128578#ACTTGAA/2	80	1	80	smNRPS-CB	5945	4011	4090	98.75	1.4e-30	V1.CD21.0
A2026YABXX:4:26:4792:20735#ACTTGAA/1	80	80	1	smNRPS-CB	5945	2316	2395	98.75	1.4e-30	V1.CD21.0
A2026YABXX:4:28:14965:110631#ACTTGAA/1	86	86	1	smNRPS-CB	5945	915	1000	96.512	1.4e-30	V1.CD21.0
A2026YABXX:4:42:2908:133299#ACTTGAA/1	77	77	1	smNRPS-CB	5945	276	352	100	1.4e-30	V1.CD21.0
A2026YABXX:4:43:16394:31391#ACTTGAA/2	80	80	1	smNRPS-CB	5945	1507	1586	98.75	1.4e-30	V1.CD21.0
A2026YABXX:4:44:5104:93349#ACTTGAA/1	86	86	1	smNRPS-CB	5945	2690	2775	96.512	1.4e-30	V1.CD21.0
A2026YABXX:4:46:7614:38532#ACTTGAA/2	85	82	3	smNRPS-CB	5945	302	381	98.75	1.4e-30	V1.CD21.0
A2026YABXX:4:46:19126:134095#ACTTGAA/2	86	1	86	smNRPS-CB	5945	2016	2101	96.512	1.4e-30	V1.CD21.0
A2026YABXX:4:61:18192:199777#ACTTGAA/2	80	80	1	smNRPS-CB	5945	194	273	98.75	1.4e-30	V1.CD21.0
A2026YABXX:4:62:10145:95903#ACTTGAA/1	86	1	86	smNRPS-CB	5945	3556	3641	96.512	1.4e-30	V1.CD21.0
A2026YABXX:4:62:12181:152702#ACTTGAA/2	80	1	80	smNRPS-CB	5945	5303	5382	98.75	1.4e-30	V1.CD21.0
A2026YABXX:4:63:12667:147184#ACTTGAA/1	86	1	86	smNRPS-CB	5945	3565	3650	96.512	1.4e-30	V1.CD21.0
A2026YABXX:4:4:12853:144276#ACTTGAA/2	86	1	86	smNRPS-CB	5945	2716	2801	96.512	1.4e-30	V1.CD21.0
B201LRABXX:4:24:19092:47718#ACTTGAA/2	84	84	1	smNRPS-CB	5945	42	125	97.619	3.9e-31	V1.CD21.0
B201LRABXX:4:46:5322:152791#ACTTGAA/2	81	1	81	smNRPS-CB	5945	1897	1977	98.765	3.9e-31	V1.CD21.0
A2026YABXX:4:1:15461:122761#ACTTGAA/2	78	1	78	smNRPS-CB	5945	3216	3293	100	3.9e-31	V1.CD21.0
A2026YABXX:4:6:20163:7406#ACTTGAA/1	81	81	1	smNRPS-CB	5945	250	330	98.765	3.9e-31	V1.CD21.0
A2026YABXX:4:21:17164:133565#ACTTGAA/2	81	1	81	smNRPS-CB	5945	2673	2753	98.765	3.9e-31	V1.CD21.0
A2026YABXX:4:22:16589:141555#ACTTGAA/1	81	81	1	smNRPS-CB	5945	358	438	98.765	3.9e-31	V1.CD21.0
A2026YABXX:4:24:15369:200679#ACTTGAA/2	86	3	86	smNRPS-CB	5945	1515	1598	97.619	3.9e-31	V1.CD21.0
A2026YABXX:4:26:18446:129153#ACTTGAA/1	81	81	1	smNRPS-CB	5945	316	396	98.765	3.9e-31	V1.CD21.0
A2026YABXX:4:42:2217:133856#ACTTGAA/2	78	78	1	smNRPS-CB	5945	908	985	100	3.9e-31	V1.CD21.0
A2026YABXX:4:45:5213:49585#ACTTGAA/2	78	78	1	smNRPS-CB	5945	909	986	100	3.9e-31	V1.CD21.0
A2026YABXX:4:66:16462:98100#ACTTGAA/2	81	81	1	smNRPS-CB	5945	3181	3261	98.765	3.9e-31	V1.CD21.0
A2026YABXX:4:68:19107:95912#ACTTGAA/1	78	1	78	smNRPS-CB	5945	1580	1657	100	3.9e-31	V1.CD21.0
A2026YABXX:4:22:20651:23908#ACTTGAA/1	81	1	81	smNRPS-CB	5945	2682	2762	98.765	3.9e-31	V1.CD21.0
B201LRABXX:4:27:17307:24548#ACTTGAA/2	86	1	85	smNRPS-CB	5945	5256	5340	97.647	1.08e-31	V1.CD21.0
B201LRABXX:4:27:18848:161622#ACTTGAA/2	82	82	1	smNRPS-CB	5945	3181	3262	98.78	1.08e-31	V1.CD21.0
B201LRABXX:4:28:3740:18835#ACTTGAA/1	82	82	1	smNRPS-CB	5945	4054	4135	98.78	1.08e-31	V1.CD21.0
B201LRABXX:4:48:3510:95886#ACTTGAA/1	86	1	85	smNRPS-CB	5945	3591	3675	97.647	1.08e-31	V1.CD21.0
B201LRABXX:4:48:12969:168340#ACTTGAA/1	85	1	85	smNRPS-CB	5945	2416	2500	97.647	1.08e-31	V1.CD21.0
B201LRABXX:4:65:12764:27467#ACTTGAA/2	79	79	1	smNRPS-CB	5945	2330	2408	100	1.08e-31	V1.CD21.0
A2026YABXX:4:2:18318:152130#ACTTGAA/2	85	85	1	smNRPS-CB	5945	3595	3679	97.647	1.08e-31	V1.CD21.0
A2026YABXX:4:22:1556:40695#ACTTGAA/1	85	85	1	smNRPS-CB	5945	2703	2787	97.647	1.08e-31	V1.CD21.0
A2026YABXX:4:25:19726:162882#ACTTGAA/2	79	1	79	smNRPS-CB	5945	5430	5508	100	1.08e-31	V1.CD21.0
A2026YABXX:4:43:6703:89671#ACTTGAA/1	85	85	1	smNRPS-CB	5945	3587	3671	97.647	1.08e-31	V1.CD21.0
B201LRABXX:4:3:5758:34273#ACTTGAA/2	86	1	86	smNRPS-CB	5945	1644	1729	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:3:2526:159863#ACTTGAA/2	80	80	1	smNRPS-CB	5945	5386	5465	100	3.01e-32	V1.CD21.0
B201LRABXX:4:6:10228:141028#ACTTGAA/1	86	86	1	smNRPS-CB	5945	828	913	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:7:11147:126542#ACTTGAA/2	86	1	86	smNRPS-CB	5945	3263	3348	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:7:6053:197775#ACTTGAA/1	86	1	86	smNRPS-CB	5945	2436	2521	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:8:18178:89344#ACTTGAA/1	86	83	1	smNRPS-CB	5945	2412	2494	98.795	3.01e-32	V1.CD21.0
B201LRABXX:4:22:18642:128297#ACTTGAA/2	86	1	86	smNRPS-CB	5945	1478	1563	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:23:3383:65953#ACTTGAA/1	86	86	1	smNRPS-CB	5945	1541	1626	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:25:11772:131825#ACTTGAA/2	86	1	86	smNRPS-CB	5945	3804	3889	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:27:3969:107721#ACTTGAA/2	86	86	1	smNRPS-CB	5945	2695	2780	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:44:13493:23206#ACTTGAA/1	86	86	1	smNRPS-CB	5945	1519	1604	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:45:11072:8053#ACTTGAA/1	86	86	1	smNRPS-CB	5945	2687	2772	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:47:4947:11029#ACTTGAA/1	86	86	1	smNRPS-CB	5945	191	276	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:61:5769:128891#ACTTGAA/2	86	1	86	smNRPS-CB	5945	797	882	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:68:19334:39419#ACTTGAA/1	86	1	86	smNRPS-CB	5945	1478	1563	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:1:18363:44335#ACTTGAA/2	86	1	86	smNRPS-CB	5945	2528	2613	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:1:6821:98832#ACTTGAA/2	86	86	1	smNRPS-CB	5945	3589	3674	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:2:6439:35160#ACTTGAA/1	86	1	86	smNRPS-CB	5945	2435	2520	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:21:12297:130955#ACTTGAA/1	86	1	86	smNRPS-CB	5945	3264	3349	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:23:9763:2519#ACTTGAA/2	86	86	1	smNRPS-CB	5945	3588	3673	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:24:3308:81137#ACTTGAA/2	86	86	1	smNRPS-CB	5945	2689	2774	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:26:8083:121598#ACTTGAA/1	80	80	1	smNRPS-CB	5945	2357	2436	100	3.01e-32	V1.CD21.0
A2026YABXX:4:26:5151:149167#ACTTGAA/2	86	86	1	smNRPS-CB	5945	2693	2778	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:26:2904:176604#ACTTGAA/1	86	86	1	smNRPS-CB	5945	3578	3663	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:43:3985:162230#ACTTGAA/1	86	86	1	smNRPS-CB	5945	1411	1496	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:43:4297:175398#ACTTGAA/1	86	1	86	smNRPS-CB	5945	2686	2771	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:47:18758:29955#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5080	5165	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:61:2020:103961#ACTTGAA/1	86	86	1	smNRPS-CB	5945	3264	3349	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:62:7876:120198#ACTTGAA/1	86	86	1	smNRPS-CB	5945	3588	3673	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:63:13772:99054#ACTTGAA/2	86	86	1	smNRPS-CB	5945	827	912	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:64:12488:23561#ACTTGAA/2	86	1	86	smNRPS-CB	5945	5481	5566	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:64:20016:175290#ACTTGAA/2	86	86	1	smNRPS-CB	5945	762	847	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:68:12430:108689#ACTTGAA/1	86	1	86	smNRPS-CB	5945	2434	2519	97.674	3.01e-32	V1.CD21.0
A2026YABXX:4:28:17298:5633#ACTTGAA/1	86	1	86	smNRPS-CB	5945	2707	2792	97.674	3.01e-32	V1.CD21.0
B201LRABXX:4:28:1129:114779#ACTTGAN/1	84	1	84	smNRPS-CB	5945	5473	5556	98.81	8.38e-33	V1.CD21.0
B201LRABXX:4:41:4052:163434#ACTTGAA/1	84	84	1	smNRPS-CB	5945	225	308	98.81	8.38e-33	V1.CD21.0
B201LRABXX:4:46:12701:82918#ACTTGAA/1	86	3	86	smNRPS-CB	5945	1931	2014	98.81	8.38e-33	V1.CD21.0
B201LRABXX:4:68:15672:125493#ACTTGAA/2	86	81	1	smNRPS-CB	5945	5518	5598	100	8.38e-33	V1.CD21.0
A2026YABXX:4:23:13140:82181#ACTTGAA/2	81	81	1	smNRPS-CB	5945	25	105	100	8.38e-33	V1.CD21.0
A2026YABXX:4:23:5589:149940#ACTTGAA/2	81	81	1	smNRPS-CB	5945	4643	4723	100	8.38e-33	V1.CD21.0
A2026YABXX:4:26:12191:86310#ACTTGAA/2	86	86	3	smNRPS-CB	5945	670	753	98.81	8.38e-33	V1.CD21.0
A2026YABXX:4:42:12307:75056#ACTTGAA/1	81	1	81	smNRPS-CB	5945	2324	2404	100	8.38e-33	V1.CD21.0
A2026YABXX:4:42:20045:171831#ACTTGAA/2	81	81	1	smNRPS-CB	5945	5525	5605	100	8.38e-33	V1.CD21.0
A2026YABXX:4:45:2398:106460#ACTTGAA/2	81	81	1	smNRPS-CB	5945	750	830	100	8.38e-33	V1.CD21.0
A2026YABXX:4:61:13299:15742#ACTTGAA/1	84	1	84	smNRPS-CB	5945	5461	5544	98.81	8.38e-33	V1.CD21.0
A2026YABXX:4:63:16508:87934#ACTTGAA/1	84	84	1	smNRPS-CB	5945	1537	1620	98.81	8.38e-33	V1.CD21.0
A2026YABXX:4:63:17123:107031#ACTTGAA/1	81	1	81	smNRPS-CB	5945	5215	5295	100	8.38e-33	V1.CD21.0
A2026YABXX:4:5:1631:195343#ACTTGAA/1	81	81	1	smNRPS-CB	5945	454	534	100	8.38e-33	V1.CD21.0
B201LRABXX:4:3:3453:5686#ACTTGAA/1	86	82	1	smNRPS-CB	5945	1	82	100	2.33e-33	V1.CD21.0
B201LRABXX:4:7:9134:83384#ACTTGAA/2	85	1	85	smNRPS-CB	5945	267	351	98.824	2.33e-33	V1.CD21.0
B201LRABXX:4:44:19897:42313#ACTTGAA/1	85	85	1	smNRPS-CB	5945	1503	1587	98.824	2.33e-33	V1.CD21.0
B201LRABXX:4:48:7512:97137#ACTTGAA/1	82	82	1	smNRPS-CB	5945	415	496	100	2.33e-33	V1.CD21.0
B201LRABXX:4:66:12353:132708#ACTTGAA/2	85	85	1	smNRPS-CB	5945	1422	1506	98.824	2.33e-33	V1.CD21.0
A2026YABXX:4:6:7957:155606#ACTTGAA/1	85	1	85	smNRPS-CB	5945	2678	2762	98.824	2.33e-33	V1.CD21.0
A2026YABXX:4:7:7599:75909#ACTTGAA/2	85	85	1	smNRPS-CB	5945	1507	1591	98.824	2.33e-33	V1.CD21.0
A2026YABXX:4:26:12924:4931#ACTTGAA/2	85	1	85	smNRPS-CB	5945	325	409	98.824	2.33e-33	V1.CD21.0
A2026YABXX:4:41:16983:175058#ACTTGAA/2	85	1	85	smNRPS-CB	5945	3043	3127	98.824	2.33e-33	V1.CD21.0
A2026YABXX:4:43:4065:30433#ACTTGAA/2	86	1	85	smNRPS-CB	5945	4920	5004	98.824	2.33e-33	V1.CD21.0
A2026YABXX:4:43:18652:38483#ACTTGAA/2	85	1	85	smNRPS-CB	5945	344	428	98.824	2.33e-33	V1.CD21.0
A2026YABXX:4:43:4972:65324#ACTTGAA/2	85	85	1	smNRPS-CB	5945	269	353	98.824	2.33e-33	V1.CD21.0
A2026YABXX:4:44:13479:7368#ACTTGAA/2	85	85	1	smNRPS-CB	5945	5370	5454	98.824	2.33e-33	V1.CD21.0
A2026YABXX:4:67:6821:57408#ACTTGAA/2	85	1	85	smNRPS-CB	5945	215	299	98.824	2.33e-33	V1.CD21.0
A2026YABXX:4:68:17996:16569#ACTTGAA/2	85	1	85	smNRPS-CB	5945	5258	5342	98.824	2.33e-33	V1.CD21.0
B201LRABXX:4:1:9494:41078#ACTTGAA/1	86	86	1	smNRPS-CB	5945	2893	2978	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:1:9494:41078#ACTTGAA/2	86	1	86	smNRPS-CB	5945	2661	2746	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:1:18560:56231#ACTTGAA/2	86	1	86	smNRPS-CB	5945	4010	4095	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:2:4364:31356#ACTTGAA/2	86	1	86	smNRPS-CB	5945	5507	5592	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:2:19537:57284#ACTTGAA/2	86	86	1	smNRPS-CB	5945	1887	1972	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:2:9586:121174#ACTTGAA/1	86	1	86	smNRPS-CB	5945	695	780	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:2:18978:195455#ACTTGAA/1	86	86	1	smNRPS-CB	5945	5494	5579	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:3:12577:65326#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5545	5630	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:3:13113:112764#ACTTGAA/2	86	86	1	smNRPS-CB	5945	210	295	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:3:16145:162322#ACTTGAA/2	86	1	86	smNRPS-CB	5945	1525	1610	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:4:9286:107082#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5509	5594	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:4:7326:194368#ACTTGAA/1	86	86	1	smNRPS-CB	5945	5297	5382	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:5:6975:24974#ACTTGAA/1	86	86	1	smNRPS-CB	5945	1523	1608	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:5:20633:32031#ACTTGAA/1	86	86	1	smNRPS-CB	5945	251	336	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:5:17440:64866#ACTTGAA/1	86	1	86	smNRPS-CB	5945	3000	3085	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:5:17440:64866#ACTTGAA/2	86	86	1	smNRPS-CB	5945	3240	3325	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:5:12250:81342#ACTTGAA/1	86	1	86	smNRPS-CB	5945	792	877	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:5:5651:93420#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5478	5563	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:5:17507:116500#ACTTGAA/1	86	86	1	smNRPS-CB	5945	250	335	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:5:7599:134748#ACTTGAA/2	86	86	1	smNRPS-CB	5945	1555	1640	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:6:4498:26628#ACTTGAA/1	86	86	1	smNRPS-CB	5945	5278	5363	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:6:8598:133499#ACTTGAA/1	86	1	86	smNRPS-CB	5945	1656	1741	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:6:3668:184318#ACTTGAA/1	86	1	86	smNRPS-CB	5945	4916	5001	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:7:17245:5985#ACTTGAA/1	86	1	86	smNRPS-CB	5945	1896	1981	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:7:19310:11760#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5489	5574	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:7:16270:12043#ACTTGAA/1	86	83	1	smNRPS-CB	5945	725	807	100	6.48e-34	V1.CD21.0
B201LRABXX:4:7:15454:42413#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5505	5590	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:7:13092:77632#ACTTGAA/2	86	1	86	smNRPS-CB	5945	4029	4114	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:7:10726:157637#ACTTGAA/1	86	86	1	smNRPS-CB	5945	4916	5001	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:7:4954:158429#ACTTGAA/2	86	1	86	smNRPS-CB	5945	4918	5003	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:7:2950:170950#ACTTGAA/1	86	86	1	smNRPS-CB	5945	5318	5403	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:7:6053:197775#ACTTGAA/2	86	86	1	smNRPS-CB	5945	2664	2749	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:8:13181:78293#ACTTGAA/2	86	86	1	smNRPS-CB	5945	697	782	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:8:19353:186501#ACTTGAA/2	86	86	1	smNRPS-CB	5945	721	806	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:23:3379:147530#ACTTGAA/1	86	86	1	smNRPS-CB	5945	5468	5553	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:24:4723:59298#ACTTGAA/2	86	1	86	smNRPS-CB	5945	964	1049	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:25:4199:127473#ACTTGAA/1	86	1	86	smNRPS-CB	5945	830	915	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:26:11342:67598#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5479	5564	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:26:9303:107515#ACTTGAA/1	86	1	86	smNRPS-CB	5945	1589	1674	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:26:16615:109017#ACTTGAA/1	86	1	86	smNRPS-CB	5945	213	298	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:26:11672:142413#ACTTGAA/2	86	1	86	smNRPS-CB	5945	707	792	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:26:18471:163463#ACTTGAA/2	86	86	1	smNRPS-CB	5945	785	870	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:26:4551:176575#ACTTGAA/2	86	1	86	smNRPS-CB	5945	347	432	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:26:10259:178957#ACTTGAA/2	86	1	86	smNRPS-CB	5945	5437	5522	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:27:8756:53222#ACTTGAA/1	86	1	86	smNRPS-CB	5945	322	407	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:27:2083:194980#ACTTGAA/2	86	86	1	smNRPS-CB	5945	319	404	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:28:12600:140918#ACTTGAA/1	86	1	83	smNRPS-CB	5945	1409	1491	100	6.48e-34	V1.CD21.0
B201LRABXX:4:41:8011:26594#ACTTGAA/2	86	86	1	smNRPS-CB	5945	343	428	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:41:2112:115426#ACTTGAA/1	86	86	1	smNRPS-CB	5945	1545	1630	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:41:8844:193156#ACTTGAA/2	86	86	1	smNRPS-CB	5945	240	325	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:42:19824:36008#ACTTGAA/1	86	86	1	smNRPS-CB	5945	354	439	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:43:7382:116265#ACTTGAA/2	86	86	1	smNRPS-CB	5945	333	418	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:43:10710:178992#ACTTGAA/1	86	86	1	smNRPS-CB	5945	2248	2333	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:43:16377:195046#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5300	5385	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:44:17456:29955#ACTTGAA/2	86	86	1	smNRPS-CB	5945	1534	1619	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:45:3421:87112#ACTTGAA/2	86	1	86	smNRPS-CB	5945	1446	1531	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:46:4430:9433#ACTTGAA/1	86	86	1	smNRPS-CB	5945	5510	5595	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:46:15149:38410#ACTTGAA/1	86	86	1	smNRPS-CB	5945	231	316	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:46:8881:105898#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5316	5401	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:46:5428:129864#ACTTGAA/1	86	86	1	smNRPS-CB	5945	1416	1501	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:46:2040:132212#ACTTGAA/2	86	86	1	smNRPS-CB	5945	311	396	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:46:4260:158470#ACTTGAA/2	86	86	1	smNRPS-CB	5945	829	914	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:47:12367:94956#ACTTGAA/2	86	1	86	smNRPS-CB	5945	1898	1983	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:47:8973:117360#ACTTGAA/1	86	86	1	smNRPS-CB	5945	338	423	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:47:9253:146700#ACTTGAA/2	86	86	1	smNRPS-CB	5945	2635	2720	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:47:17561:160904#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5439	5524	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:47:13753:186406#ACTTGAA/1	86	1	86	smNRPS-CB	5945	3999	4084	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:48:10922:34015#ACTTGAA/1	86	86	1	smNRPS-CB	5945	334	419	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:48:5215:101352#ACTTGAA/1	86	86	1	smNRPS-CB	5945	3178	3263	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:48:17641:148355#ACTTGAA/1	86	1	86	smNRPS-CB	5945	775	860	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:61:7218:31564#ACTTGAA/1	86	1	86	smNRPS-CB	5945	1902	1987	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:61:5748:46944#ACTTGAA/2	86	86	1	smNRPS-CB	5945	1394	1479	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:61:8985:163558#ACTTGAA/2	86	86	1	smNRPS-CB	5945	3996	4081	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:62:12519:111060#ACTTGAA/2	86	1	86	smNRPS-CB	5945	2320	2405	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:62:11431:178984#ACTTGAA/1	86	86	1	smNRPS-CB	5945	878	963	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:63:4103:5698#ACTTGAA/2	86	1	86	smNRPS-CB	5945	5444	5529	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:63:1750:126027#ACTTGAA/2	86	1	86	smNRPS-CB	5945	787	872	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:63:14140:169514#ACTTGAA/1	86	1	86	smNRPS-CB	5945	5437	5522	98.837	6.48e-34	V1.CD21.0
B201LRABXX:4:63:2448:180520#ACTTGAA/1	86	1	86	smNRPS-CB	5945	1624	1709	98.837	6.48e-34	V1.CD21.0
