Sample	O2.UC49.0	O2.UC49.2	O2.UC50.0	O2.UC50.2	O2.UC51.0	O2.UC51.2	O2.UC52.0	O2.UC52.2	O2.UC53.0	O2.UC53.2	O2.UC54.0	O2.UC54.2	O2.UC55.0	O2.UC55.2	O2.UC56.0	O2.UC56.2	O2.UC57.0	O2.UC57.2	O2.UC58.0	O2.UC58.2	O2.UC59.0	O2.UC59.2	O2.UC60.0	O2.UC60.2	V1.CD1.0	V1.CD10.0	V1.CD11.0	V1.CD12.0	V1.CD13.0	V1.CD14.0	V1.CD15.0	V1.CD15.3	V1.CD16.0	V1.CD17.0	V1.CD17.4	V1.CD18.0	V1.CD18.3	V1.CD19.0	V1.CD2.0	V1.CD20.4	V1.CD21.0	V1.CD21.4	V1.CD22.0	V1.CD24.0	V1.CD25.0	V1.CD25.4	V1.CD27.0	V1.CD28.0	V1.CD29.0	V1.CD3.0	V1.CD30.0	V1.CD31.0	V1.CD34.0	V1.CD35.0	V1.CD35.1	V1.CD36.0	V1.CD38.0	V1.CD4.0	V1.CD41.0	V1.CD42.0	V1.CD6.0	V1.CD6.4	V1.CD7.0	V1.CD7.4	V1.CD8.0	V1.CD9.0	V1.UC16.0	V1.UC18.0	V1.UC19.0	V1.UC24.0	V1.UC27.0	V1.UC28.0	V1.UC29.0	V1.UC30.0	V1.UC32.0	V1.UC33.0	V1.UC34.0	V1.UC36.0	V1.UC37.0	V1.UC41.0	V1.UC42.0	V1.UC43.0	V1.UC44.0	V1.UC46.0	V1.UC48.0	V1.UC57.0	V1.UC6.0	V1.UC61.0	V1.UC62.0	V1.UC7.0	V1.UC8.0	V1.UC9.0
V1.UC31.4__NODE_1711_length_19262_cov_3.82678__19262__arylpolyene__ANTISMASH__0_19262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444149866935218	0	0	0	0	0	0	0	0	0	0	2.0271926747739	0	0	0	0	0	0	0	0	0	0	0	0	1.11445506507956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49590952003257	0	0	0	0	0	0	0	0	0	0.646779588943744	0	0	0	0	0	0.783499541345544	0	0	0	1.62338851754647	0	0
V1.UC31.4__NODE_1486_length_21753_cov_6.89202__21753__lantipeptide__ANTISMASH__0_21753	0	0.362029924141058	0.222692283212447	1.29295658894216	0.613586964604379	0.360817458325939	0	0.712122078110549	0	0	0	0.296298912599801	0	0	1.2111692374147	1.48152593359052	0.565549596441972	0.49660920538383	0.287425690230795	0.386177575315799	0	0.343157064068618	0.26892180986994	0.46973821733574	0	0	0	0	0	0.765126049044178	0	0.481508545018341	0.891399191504436	5.21672573534327	0	0	0.224956135097327	0.629314132951088	0	0.332758700663911	0	0.579853006781772	0	1.49384490687908	0.171380953220187	0.668117966151483	6.92662681131869	0	0.789616489140914	0	0.473482999714327	0.453246184072103	0.762664569834927	0	0	0.289882808417374	0.374922876292354	0	0.216303340102369	0.277747181884784	0	2.6621454080207	0.692028111730408	0	0	0	9.69496879468108	0	0	0	0.478438934863421	0.471949312553602	1.40065129452034	1.3920617301322	0.545227408339203	0.51202382405297	0.484525778054093	0.325086171960554	0	0	0.423239004518946	0.298583775650415	0.760285924949816	0.605604306034553	1.00364718984597	0.521091428928728	1.23782818540128	0	0.272143427903921	0	0	0
V1.UC31.4__NODE_1315_length_24221_cov_3.34458__24221__nrps__ANTISMASH__0_24221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC31.0__NODE_991_length_22514_cov_2.45683__21107__bacteriocin__ANTISMASH__1407_22514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311228222558045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC31.0__NODE_580_length_35518_cov_4.16474__32924__lantipeptide__ANTISMASH__2594_35518	0	0	0	0	0	0	0	0.577532448364619	0	2.38277822062977	0	2.4346953855196	0	0	5.0056135034649	7.47460774699146	0	0	0.740961365650828	0.732238461818882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6635758605995	0	0	0	0	0	0	1.14550142894806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320463913583964	0	0	0	0	0	0	0	2.7109106567151	1.13881788456471	0	0	0	0	0.312214354656612	0	0	0	1.85846185206169	0	0	1.8644893471015	0.316703923503947	0	0	0
V1.UC31.0__NODE_372_length_48958_cov_14.1073__47658__nrps__ANTISMASH__1300_48958	0	0	1.55297346768302	0	0	0	1.16954270410047	1.39549823281842	0	0	0	2.21207094797315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01290660465577	0	0	0	0	0	0	5.23459559332301	0	0	0	0	1.16941769816817	0	0	6.00927806780694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67723989477472	0	0	0	1.77118709027286	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC31.0__NODE_1339_length_17308_cov_1.94196__17308__nrps__ANTISMASH__0_17308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC30.0__NODE_562_length_33779_cov_2.07247__15428__lantipeptide__ANTISMASH__18351_33779	0	0.279924703256934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268467785184062	0	0.348578360048484	0	0	0	0	0	0	0	0	0	0.703319811430074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41640537508614	0	0	0	0	0	0	0	0	0.837335098304644	0	0	0	0	0	0	0	0	0
V1.UC30.0__NODE_2424_length_11483_cov_3.32482__11483__nrps__ANTISMASH__0_11483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43807550923215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC30.0__NODE_216_length_56051_cov_2.15803__36381__other__ANTISMASH__0_36381	0.43943925220859	0.377069202864117	0	0	0	0.154339410868385	0	2.39742363779893	0.235879169592291	1.38060313390516	0.221456659184362	1.52472727065453	0	0	0	0	0.348386146304149	0	0.250626456100788	0.305534663272675	0.393901916202613	0.281447532110347	0	0	0	0	0	0	0	0	0	3.46864006709362	0.374288750332313	1.29848614959551	1.00863565152287	0	0	0.34776855738283	0	0	0	0	0.169556360767232	2.35635849314721	0	0	1.43503300713349	0.989453201097132	0.692611011568518	0	0.321881128805646	0.733251690698501	0	0	1.12778475025056	1.09408291251492	0.215758520625663	0	0.198883647585735	0.231933053643451	0	0	0	0	0	0	0	0	0	0.275553058311988	0.636400235207139	0.37300238330579	0	2.78919302247973	3.56275207914887	0.254187028301973	0	0.234478051652441	0.691693811316123	0	0	0	0.364683543661767	0	0.197402212916944	0.577857419069088	0.617146658518551	0	0	0	0	0
V1.UC30.0__NODE_203_length_57414_cov_1.85172__10528__bacteriocin__ANTISMASH__4837_15365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2363730412983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC30.0__NODE_1974_length_13613_cov_2.61027__13613__lantipeptide__ANTISMASH__0_13613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193181580396172	0	0	0	0	0	0	0	0	0	0	1.04422663863086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86272142243317	0	0	0	0	0	0	0	3.09372461194006	0.386050423224434	0	0	1.05533916044998	0	0	0	0	0	0	0	0	0	0	0.509988274809524	0	0	0
V1.UC30.0__NODE_1721_length_15433_cov_2.04207__15433__nrps__ANTISMASH__0_15433	0	0	0	0	0	0	0	0	0	0	0	0.399635307503829	0	0	0	0	0	0	0.418393167767025	0.409717396597407	0	0	0	0	0	0	0	0	2.47726819779887	0.767713310443103	0	0	0	0	0	0	0	1.52507863945449	0	0	0	0	2.61557376891615	0	0	0	0	0	0.633792081278533	0	0.819357635916757	0	1.36403448977092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24599461637039	0	0	2.28782974183243	4.01650659590356	1.54344568110051	0	1.81616904346763	1.66331685625575	0	0	0	0.993045837635903	6.21023384347191	1.33812922397488	0.25728314615486	2.19953481844289	0	0	0	0	4.13494809686512
V1.UC30.0__NODE_1030_length_22587_cov_1.50475__22587__lantipeptide__ANTISMASH__0_22587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615623350701462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229080896884506	0	0	0	0	0	0	0	0	0	0	0	1.84292646404123	0.403039394825566	0	0.164855862717015	0	0	0	0.649803760442304	0	0	0	0	0	0	0	0	0	0	0
V1.UC3.2__NODE_848_length_6558_cov_1.85099__6244__bacteriocin__ANTISMASH__314_6558	0.252284206566181	0	0	0	0.304562361180433	0.140597446065145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215960394045094	0.360575328831244	0	0	0	0	2.95348229004089	0	5.55022207262687	0	0	0	0.109670238414463	0.441978187471207	0	0	0.57584214933115	0.325842623160855	0	0	0	0	0	0.134303739960238	0.298281010663754	0	0	0	0	0	0	0	0.718790688798137	0	0.516468902594524	0	0.602957663666112	3.60644328498947	0	0	0.0835580136036295	0	0	0	0.320047689106769	0	0	8.39706489852771	0	0	0.570923298127355	0	0.43645732799862	0	0.248774170716081	0	4.83165369242857	0.25954033087753	0	0	0	0	0	0	0	0.521412463968537	0.37204962376477	0	0	0	0	0	0
V1.UC3.0__NODE_1393_length_13520_cov_6.27545__13520__lantipeptide__ANTISMASH__0_13520	0	0	1.71265407466248	3.35309063866522	0	0	0	0	18.1855507210576	0	4.9135666681656	0	0	0	0	0	6.56644157717692	3.07234084404379	0	0	0	0	3.9610298607498	13.9540082149814	0	0	0	0	0	0	2.84999067036526	1.66287236222419	0	0	0	0	0	0	0	0	0	0	3.73523134385161	0	0	0	0	0	0	0	0	0	1.64376088721249	0	0	0	0	0	23.3781359971122	2.81897263677064	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46355553869016	0	0	0	6.00869629085066	0	0	0	2.47886261990049	0	1.83399321057809	0	0	0	0	0	0	0	0
V1.UC3.0__NODE_1261_length_14573_cov_2.43264__14573__bacteriocin__ANTISMASH__0_14573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225650104888288	0	0	0	0	0	0.436693240610237	0.174145894152961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38376848088326	0.215616108951785	0	0	0	0	0	0	0	0	1.64158094725019	0	0	0	0	0	0
V1.UC3.0__NODE_1016_length_16708_cov_20.079__11280__bacteriocin__ANTISMASH__5428_16708	0	0	0	0	0.324573806042776	0.167212825952422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06512244333878	0	4.35859963757106	0	0	0	0	0.397564865175231	0	0	0.496273301801259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.653552075639411	0	0.434858507797574	0	0.444626689966313	3.07346386791341	0	0	0	0	0	0	0	0	0	5.18644047683351	0	0	0.57619160409926	0	0.342541404411275	0	0.221261123235938	0	3.58235140207113	0	0.2678082850831	0	0	0	0	0	0	0.464065068925745	0.305268391186642	0	0	0	0	0	0
V1.UC29.0__NODE_3334_length_7067_cov_1.16415__7067__lantipeptide__ANTISMASH__0_7067	0	0	1.26889821344938	0.684503795597725	2.17035637762295	2.33565571213746	0.985286947592807	1.51110609804799	0	0	0.356269223051962	0	1.16094395622554	0.52147808406622	0	0	1.59860805500521	1.92902969302556	0.268578068267597	0	0	0	1.14090775812721	0.585683313483313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74214756052367	0.32629277861015	0	0	0	0	2.92142045568132	0	0.387205672284865	0	0	0	0	0	0.714883079133725	3.7288616475373	0	0	0	0.30276247168734	0	0	0	0	0	0	0	0	0	0.837290182673678	1.81616982085901	0	0	0	0	1.39411063875089	0	0	0	2.66676705269037	0	0	2.00987501163055	0	2.7240397412417	0	0	0	0	0
V1.UC29.0__NODE_322_length_52312_cov_5.69727__17242__bacteriocin__ANTISMASH__35070_52312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7356178894753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC29.0__NODE_2159_length_10983_cov_2.64165__10983__other__ANTISMASH__0_10983	0	0.343649923045463	0	0	0.817195077627502	2.27686788127548	0	0	0	0	0	0	1.30843396760716	0.687206928303652	0.466483081983727	0.467836226496067	1.22858559835446	1.41785658247712	1.03689768284464	1.40529568455141	2.36066731162124	0	0.546644788534269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.762242746975071	1.59079584563651	0	0	0	0	1.72108181559691	0	0.540076610564697	0.334792078599214	0.7239785620015	0	0	0	1.18482473249356	0	0	0	0	0.599715986781829	0	0	0	0	5.93390218848208	0	0	0.864347022208844	0	0.841271242500287	3.78834022710759	0	0.317688930075013	0	0	0.404761522474805	0.706762047951863	0	0	0.380393599350904	0	0.353235166011891	1.72917963937728	0.234017462656864	0	0	0	0	0	0
V1.UC28.0__NODE_98_length_77500_cov_4.29387__33876__lantipeptide__ANTISMASH__43624_77500	0	0	0	0	0	0	0	0	2.78892662931892	0	0.844525689625956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.76785707899827	0	0	0	0	0	0	0	2.27495757734247	0	0.436166271184227	0	0	0	0	0	0	0	0	0	0	0	2.00792250268014	0	0	0.644518185541728	0	0	1.28591312583995	0	0	0	0	0	0	0	0	0	6.2407424684063	2.18224642760475	0	0	2.88376271238808	0	0	0	1.50190114042402	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC28.0__NODE_8_length_179307_cov_3.55394__24165__lassopeptide__ANTISMASH__48767_72932	0	0	0	0	0	0	0	0	0	0	0	0.656080211285755	1.99314708935845	1.57499803326782	0	0	0.341967290867631	0	0	0	0.255105988216491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478973227022629	0	0	0	0	0	0	0	0	0	0	0.294561976605269	0	0	0	0	0	0	0	0.364319828768771	1.01117145009317	4.58211696593078	0	0	0	0	0.769429146777779	0	0.271919487289086	0	0	0	0	0	0	0.24544848325076	0	0	0	0	0	0
V1.UC28.0__NODE_5425_length_5327_cov_5.02466__5327__nrps__ANTISMASH__0_5327	0	0	8.67582195474335	24.5148046972509	0	0	0	0	0	0	0	0	0	0	1.87888855711316	1.21062927194074	0	0	0	0	0	0	5.06089165810668	13.7499422101662	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53248413727324	0	8.82500530025412	0	0	0	23.4916500465258	0	0	3.94628500401377	25.4516194961453	15.9696543001209	0	14.9063413907651	22.5789851526166	0	0	0	0	0	0	1.12157830051883	0	76.2835444337993	115.829237142513	0	0	0	0	0	0	14.0726156436722	0	0	8.57088334439081	0	5.04563928050416	0	1.92821214429096	0	1.00207016649137	0	10.519336056333	9.16173161391435	3.6449763580637	0	10.8831324784295	0	6.26615878389487	0	0	0	3.08464911622797	4.82847005268965	0
V1.UC28.0__NODE_2_length_233573_cov_4.95209__30557__nrps__ANTISMASH__0_30557	0	0	0	0	5.13460403522982	2.99214539733224	0	0.612902913530557	0	0	0	0	0	0	0	0	2.82249845226516	4.45607736308234	0	0	0	0	2.25635638166196	1.65687510450306	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326555530690604	0	0	0	0	1.38427125947989	0	0	0	0	0	0	0	0	0	5.81298730310486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96168601779058	0	6.1690669887267	0	0	0.785673944813004	0.545978021969982	0	5.39575607579374	0	0	0	3.95975439948315	0	0	0	1.18296136359678	0	1.24192720781961	1.86337077189611	0	0	0
V1.UC28.0__NODE_1054_length_22579_cov_3.83897__22579__nrps__ANTISMASH__0_22579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32636298111442	4.71312297640466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92690017341572	0	0	0	0.794532557116181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.98416496940877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC28.0__NODE_1031_length_22935_cov_2.40337__20348__lantipeptide__ANTISMASH__2587_22935	0	0	1.05320432541683	1.08812117351763	1.52939534712902	0.544637334084564	0.955820097901962	3.6974580703935	6.22560537583286	2.25537577017871	1.71853813049345	0.65718167074734	2.44952622196941	3.92200415608069	0	0	1.53939752579474	1.01456878095996	0.527666532372976	0.953746955637255	1.79317372374646	2.60578976300335	0.604297407209038	0	0	0	8.1016841502591	1.49281651475935	0	1.26852637451939	0	2.43395224091556	3.36208979289461	11.2857043406648	10.8654321430696	6.61919001160386	2.62641605037134	4.89748793347902	0	2.76155206548821	0	0.417265143343609	1.21332481213784	0.801983253361847	4.88024822020814	2.28427752955089	13.788342426282	0.563034247480718	1.46289594803564	0	0.887896740399496	0.843298269929433	1.80153147157909	24.2061493958056	33.0082949307382	3.46772831631434	2.60663788954115	0	2.85222213428775	1.19276571652865	0	0.807535903132539	12.2042310808774	30.2925715351149	0	0	0	0	0	1.36670584965038	2.98545413853039	3.1675733291915	1.05791009427846	8.3037959009911	2.53472816780161	2.83521844681982	3.11214521497335	0.492619453930759	0.850790489914607	0.806802162838451	1.44612460998861	0.835867882920485	1.92087613939654	5.15283643831383	1.71059844152136	0.499583500264099	0.740320922185038	0	0.62484804268214	1.74566321586793	3.57313894956194	0
V1.UC27.0__NODE_784_length_25415_cov_5.89278__25415__other__ANTISMASH__0_25415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57712406170902	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81315639132227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC27.0__NODE_345_length_39358_cov_2.65484__36794__nrps__ANTISMASH__0_36794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3518466219927	2.13256514795966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807361938309535	0	0	0	0	0	0	0	0.517358924028188	0	1.63362560942705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53675151233108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC27.0__NODE_2811_length_11073_cov_6.69858__10335__microcin__ANTISMASH__738_11073	0	0	0	0	0	0	0	0	0	0	11.46070308388	5.81532771342981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.008247819111	0	0	0	0	12.1807815073429	0	0	0	0	0	14.4272662552525	0	14.368213770674	0	9.79318896032622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.4379101388179	0	0	15.8321162606531	11.7134654358042	14.6396800486901	0	12.2382273229365	14.2582118778108	0	0	0	9.32229791543805	12.7466961482048	9.29299787499531	6.81028700145346	16.7919133883824	0	0	0	0	0
V1.UC27.0__NODE_221_length_47298_cov_35.7941__47298__nrps__ANTISMASH__0_47298	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690358919427221	0	0	0	0	0	0	0	0.910224146108286	0	0	0	0	0	0	0	1.96323916278006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.787545617397979	0	0	0	0	2.1964644721033	0	0	0	0	0	0	0	0	0	0.255322324806319	0	0	0	0	0	0	0	0	0	0	0	41.6111996340509	0	0	0	0	0	0	0	0	0	2.26818495208726	0	0	0	0	0	0	0.182364327349441	0	0	0	0
V1.UC27.0__NODE_1555_length_16542_cov_3.43998__16542__lantipeptide__ANTISMASH__0_16542	5.02783901025731	0	1.34291239450365	1.55693330899472	1.71474765654808	0.655760904814743	1.04669193619786	3.22027080909196	8.04218356321185	1.72806099099606	2.15452878163239	0.977453713183053	2.50782342780789	3.90309011171908	0	4.43211938178564	1.98134332742706	1.50728491647788	0.803185132337672	1.13903693810657	2.64646664929607	3.22589336979817	0.675864627596374	0	0	0	8.00748166722321	1.76371726672819	0	1.66271086758478	0	2.69718630087199	3.07100014301374	12.2428426387644	12.9799357049609	5.78387930949196	2.42912504204893	6.69730524838277	0	3.46847221772732	0	0.614741717103696	1.70299990233574	0.953263459010313	6.50273890811211	3.24201299461296	18.2360080084973	0.826096101527118	1.76981313156768	0	1.16307932685333	1.14083977712707	2.60953785006622	24.2706676775707	33.5636014814293	4.6540253467084	2.27416260084996	0	3.4772574594956	1.86592754352301	0	1.00939700748771	10.3736674932873	41.5248085632672	0	0	5.16580660051418	0	0	1.45732188481649	4.3368384188808	2.92256094081009	1.53781195084221	9.29535684610107	3.6656403883258	4.69419056851497	6.27960880004544	0.908942750143551	0.868661952497747	1.42027588100145	1.2395755929185	0.871542225157366	2.71498094607391	6.67286524537054	2.54700645595276	0.733051436738034	1.27045016019104	0.309245391850894	0.896309319787618	2.39687911351266	4.06387688017986	0
V1.UC27.0__NODE_1524_length_16793_cov_1.92448__16793__nrps__ANTISMASH__0_16793	26.7622857205978	1.30746773976853	0	0	2.80672962881985	5.73651320603089	0	1.41989941346189	1.62224011981483	9.10771354001148	2.32223076509104	5.33258963237335	11.2256643706347	13.7201673037799	17.623459295076	25.1534693687418	0.889970588587761	9.35894362264905	4.51327282843405	5.21290723516232	1.53541719749998	18.2026201559596	0.906399791993087	1.39081289880366	0	0	0	7.25089516536203	4.52507649083106	3.3037152275468	0.581006045923508	11.8134901483647	19.4912370978258	0.578811646641718	0.213872506460615	6.0612432302829	0	0.811709090665943	0	0	0	0	6.27429163915837	5.51473447172238	1.74772823190044	7.64016430600744	24.2920994867863	0.729143436558012	2.97278194382733	11.9970349985148	1.72967576649893	6.61178029927614	0.627585850372851	0	0	37.6144613893147	4.40823954637831	0	2.50458453585671	6.84546443196654	0	0	0	0	0	3.4352224615108	0	11.9375563554242	0	7.73009994610553	2.53289626916986	0	1.51826951885483	10.0814179817612	7.47479534050887	12.4273681234745	10.3029522872017	0.594860507096824	10.0284209070088	0	8.61014508612887	6.35423854475215	9.44137938632095	9.97319482840316	1.30293665535879	0.644587282850127	1.9774063363982	0.859022579394914	4.1718013844133	7.97646688618389	5.23348962832022	0
V1.UC27.0__NODE_1005_length_22102_cov_7.35524__17754__bacteriocin__ANTISMASH__4348_22102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29073598483342	0	0	0	4.69103088133708	0	0	0	0	0	0	0	0	0	0	8.40014658945651	0.829530991164812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC26.4__NODE_804_length_42164_cov_6.1987__40347__nrps__ANTISMASH__0_40347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC26.4__NODE_7192_length_5476_cov_1.53385__5476__t1pks__ANTISMASH__0_5476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC26.4__NODE_6849_length_5803_cov_1.889__5803__resorcinol__ANTISMASH__0_5803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V1.UC26.4__NODE_6316_length_6326_cov_1.61649__6326__arylpolyene__ANTISMASH__0_6326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62373576069939	1.44027725604494	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08340172173479	0	0	0	0	0	0	0	0	0	2.29082582416862	0	0	0	0	0	0	0	0	0	0	0	1.18187189800874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06226643124039	0	0	0	1.66651569470796	0	0	0	0.859836989975809	0	0	0	0	0	0	0	0	0
